metodo,tipo,params,valor,tempo,rep,stdout,erro,timestamp
Pattern Search,default,"500,500,500,500,500,500,500,500,500,500",-1250.0,1.218750238418579,0,-1250.00,,1764717440.5944564
Pattern Search,default,"500,1,500,500,500,500,500,500,500,500",-949.0,1.301652431488037,0,-949.00,,1764717440.662341
Pattern Search,default,"500,250,750,500,500,500,500,500,500,500",-800.0,1.3821702003479004,0,-800.00,,1764717440.7578764
Pattern Search,default,"500,250,500,250,500,500,500,500,500,500",-800.0,1.3821702003479004,0,-800.00,,1764717440.7578764
Pattern Search,default,"500,250,250,500,500,500,500,500,500,500",-1250.0,1.4137160778045654,0,-1250.00,,1764717440.7894223
Pattern Search,default,"500,250,500,750,500,500,500,500,500,500",-1250.0,1.4126954078674316,0,-1250.00,,1764717440.7894223
Pattern Search,default,"250,250,500,500,500,500,500,500,500,500",-1250.0,1.6108884811401367,0,-1250.00,,1764717440.9715772
Pattern Search,default,"750,250,500,500,500,500,500,500,500,500",-750.0,1.7024304866790771,0,-750.00,,1764717441.0631192
Pattern Search,default,"500,250,500,500,250,500,500,500,500,500",-1250.0,1.2185544967651367,0,-1250.00,,1764717441.813011
Pattern Search,default,"500,250,500,500,750,500,500,500,500,500",-800.0,1.221419334411621,0,-800.00,,1764717441.8837605
Pattern Search,default,"500,250,500,500,500,250,500,500,500,500",-750.0,1.1575446128845215,0,-750.00,,1764717441.915421
Pattern Search,default,"500,250,500,500,500,750,500,500,500,500",-1250.0,1.2370548248291016,0,-1250.00,,1764717441.9949312
Pattern Search,default,"500,250,500,500,500,500,750,500,500,500",-750.0,1.227360725402832,0,-750.00,,1764717442.016783
Pattern Search,default,"500,250,500,500,500,500,500,250,500,500",-1050.0,1.1246168613433838,0,-1050.00,,1764717442.096194
Pattern Search,default,"500,250,500,500,500,500,250,500,500,500",-1200.0,1.3067717552185059,0,-1200.00,,1764717442.096194
Pattern Search,default,"500,250,500,500,500,500,500,750,500,500",-1200.0,1.1121063232421875,0,-1200.00,,1764717442.1752255
Pattern Search,default,"500,250,500,500,500,500,500,500,250,500",-1250.0,0.845294713973999,0,-1250.00,,1764717442.6583056
Pattern Search,default,"500,250,500,500,500,500,500,500,750,500",-1000.0,0.8744223117828369,0,-1000.00,,1764717442.7581828
Pattern Search,default,"500,250,500,500,500,500,500,500,500,750",-800.0,1.0343444347381592,0,-800.00,,1764717443.0292757
Pattern Search,default,"500,250,500,500,500,500,500,500,500,250",-750.0,1.114858627319336,0,-750.00,,1764717443.0302796
Pattern Search,default,"500,250,500,500,500,500,500,500,500,500",-1000.0,1.4706640243530273,0,-1000.00,,1764717444.5009437
Pattern Search,default,"750,1,500,500,500,500,500,500,500,500",-699.0,1.6114444732666016,0,-699.00,,1764717444.641724
Pattern Search,default,"750,250,750,500,500,500,500,500,500,500",-550.0,1.6099364757537842,0,-550.00,,1764717444.641724
Pattern Search,default,"750,250,250,500,500,500,500,500,500,500",-1000.0,1.7384486198425293,0,-1000.00,,1764717444.7687283
Pattern Search,default,"750,250,500,250,500,500,500,500,500,500",-550.0,1.736940622329712,0,-550.00,,1764717444.7687283
Pattern Search,default,"1000,250,500,500,500,500,500,500,500,500",-700.0,1.7544786930084229,0,-700.00,,1764717444.7847583
Pattern Search,default,"750,250,500,750,500,500,500,500,500,500",-1000.0,1.7683534622192383,0,-1000.00,,1764717444.800398
Pattern Search,default,"750,500,500,500,500,500,500,500,500,500",-1000.0,1.7701184749603271,0,-1000.00,,1764717444.800398
Pattern Search,default,"750,250,500,500,250,500,500,500,500,500",-1000.0,1.2032606601715088,0,-1000.00,,1764717445.7042043
Pattern Search,default,"750,250,500,500,500,250,500,500,500,500",-500.0,1.2206335067749023,0,-500.00,,1764717445.8623576
Pattern Search,default,"750,250,500,500,750,500,500,500,500,500",-550.0,1.2341430187225342,0,-550.00,,1764717445.8758671
Pattern Search,default,"750,250,500,500,500,750,500,500,500,500",-1000.0,1.1730108261108398,0,-1000.00,,1764717445.941739
